provincia,anio,ciiu,total_vab_miles_usd
SANTO DOMINGO,2020,CONSTRUCCIÓN,121419840.0
SANTO DOMINGO,2020,ECONOMÍA TOTAL,1670041870.0
SANTO DOMINGO,2020,ENSEÑANZA,132425060.0
SANTO DOMINGO,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,2397090.0
SANTO DOMINGO,2020,MANUFACTURA,184300180.0
SANTO DOMINGO,2020,OTROS SERVICIOS,31983570.0
SANTO DOMINGO,2020,SALUD,69516860.0
SANTO DOMINGO,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,25586900.0
SANTO DOMINGO,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",74479960.0
SANTO DOMINGO,2021,ACTIVIDADES FINANCIERAS,35241010.0
SANTO DOMINGO,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,168784240.0
SANTO DOMINGO,2021,ADMINISTRACIÓN PÚBLICA,161557320.0
SANTO DOMINGO,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",244565010.0
SANTO DOMINGO,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,21553480.0
SANTO DOMINGO,2021,COMERCIO,407295960.0
SANTO DOMINGO,2021,CONSTRUCCIÓN,129583380.0
SANTO DOMINGO,2021,ECONOMÍA TOTAL,1687914590.0
SANTO DOMINGO,2021,ENSEÑANZA,132105660.0
SANTO DOMINGO,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,4706420.0
SANTO DOMINGO,2021,MANUFACTURA,181716570.0
SANTO DOMINGO,2021,OTROS SERVICIOS,31446440.0
SANTO DOMINGO,2021,SALUD,64192760.0
SANTO DOMINGO,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,26818620.0
SANTO DOMINGO,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",78347720.0
SANTO DOMINGO,2022,ACTIVIDADES FINANCIERAS,48351410.0
SANTO DOMINGO,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,189142750.0
SANTO DOMINGO,2022,ADMINISTRACIÓN PÚBLICA,217256570.0
SANTO DOMINGO,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",303508600.0
SANTO DOMINGO,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,21422890.0
SANTO DOMINGO,2022,COMERCIO,487617920.0
SANTO DOMINGO,2022,CONSTRUCCIÓN,142886850.0
SANTO DOMINGO,2022,ECONOMÍA TOTAL,1925280540.0
SANTO DOMINGO,2022,ENSEÑANZA,135062800.0
SANTO DOMINGO,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,4264650.0
SANTO DOMINGO,2022,MANUFACTURA,168611110.0
SANTO DOMINGO,2022,OTROS SERVICIOS,34786960.0
SANTO DOMINGO,2022,SALUD,69638800.0
SANTO DOMINGO,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,26570340.0
SANTO DOMINGO,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",76158890.0
SANTO DOMINGO,2023,ACTIVIDADES FINANCIERAS,49044570.0
SANTO DOMINGO,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,166097200.0
SANTO DOMINGO,2023,ADMINISTRACIÓN PÚBLICA,150775730.0
SANTO DOMINGO,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",381439500.0
SANTO DOMINGO,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,24037610.0
SANTO DOMINGO,2023,COMERCIO,519254490.0
SANTO DOMINGO,2023,CONSTRUCCIÓN,133920540.0
SANTO DOMINGO,2023,ECONOMÍA TOTAL,2003078730.0
SANTO DOMINGO,2023,ENSEÑANZA,144639560.0
SANTO DOMINGO,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,5139880.0
SANTO DOMINGO,2023,MANUFACTURA,191757010.0
SANTO DOMINGO,2023,OTROS SERVICIOS,37359260.0
SANTO DOMINGO,2023,SALUD,69800610.0
SANTO DOMINGO,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,31152770.0
SANTO DOMINGO,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",98660000.0
SUCUMBÍOS,2018,ACTIVIDADES FINANCIERAS,6543140.0
SUCUMBÍOS,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,64031200.0
SUCUMBÍOS,2018,ADMINISTRACIÓN PÚBLICA,185330560.0
SUCUMBÍOS,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",50574700.0
SUCUMBÍOS,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,14419210.0
SUCUMBÍOS,2018,COMERCIO,80925800.0
SUCUMBÍOS,2018,CONSTRUCCIÓN,59750870.0
SUCUMBÍOS,2018,ECONOMÍA TOTAL,3268887520.0
SUCUMBÍOS,2018,ENSEÑANZA,54363620.0
SUCUMBÍOS,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,2425896000.0
SUCUMBÍOS,2018,MANUFACTURA,197254370.0
SUCUMBÍOS,2018,OTROS SERVICIOS,11672450.0
SUCUMBÍOS,2018,SALUD,18319340.0
SUCUMBÍOS,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,50703710.0
SUCUMBÍOS,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",49102550.0
SUCUMBÍOS,2019,ACTIVIDADES FINANCIERAS,7556620.0
SUCUMBÍOS,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,66790590.0
SUCUMBÍOS,2019,ADMINISTRACIÓN PÚBLICA,196432420.0
SUCUMBÍOS,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",58782010.0
SUCUMBÍOS,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,16797140.0
SUCUMBÍOS,2019,COMERCIO,86567300.0
SUCUMBÍOS,2019,CONSTRUCCIÓN,58649670.0
SUCUMBÍOS,2019,ECONOMÍA TOTAL,2848515290.0
SUCUMBÍOS,2019,ENSEÑANZA,53620760.0
SUCUMBÍOS,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,2028464830.0
SUCUMBÍOS,2019,MANUFACTURA,134790530.0
SUCUMBÍOS,2019,OTROS SERVICIOS,11599730.0
SUCUMBÍOS,2019,SALUD,18091710.0
SUCUMBÍOS,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,55688200.0
SUCUMBÍOS,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",54683780.0
SUCUMBÍOS,2020,ACTIVIDADES FINANCIERAS,4923700.0
SUCUMBÍOS,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,62313640.0
SUCUMBÍOS,2020,ADMINISTRACIÓN PÚBLICA,199904610.0
SUCUMBÍOS,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",61315710.0
SUCUMBÍOS,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,13619600.0
SUCUMBÍOS,2020,COMERCIO,71782370.0
SUCUMBÍOS,2020,CONSTRUCCIÓN,41385160.0
SUCUMBÍOS,2020,ECONOMÍA TOTAL,1999517710.0
SUCUMBÍOS,2020,ENSEÑANZA,48676820.0
SUCUMBÍOS,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,1255709080.0
SUCUMBÍOS,2020,MANUFACTURA,105864810.0
SUCUMBÍOS,2020,OTROS SERVICIOS,10084510.0
SUCUMBÍOS,2020,SALUD,22562210.0
SUCUMBÍOS,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,52842920.0
SUCUMBÍOS,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",48532570.0
SUCUMBÍOS,2021,ACTIVIDADES FINANCIERAS,6720940.0
SUCUMBÍOS,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,74737680.0
SUCUMBÍOS,2021,ADMINISTRACIÓN PÚBLICA,193315190.0
SUCUMBÍOS,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",66977350.0
SUCUMBÍOS,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,17139790.0
SUCUMBÍOS,2021,COMERCIO,87325580.0
SUCUMBÍOS,2021,CONSTRUCCIÓN,49569840.0
SUCUMBÍOS,2021,ECONOMÍA TOTAL,3025716440.0
SUCUMBÍOS,2021,ENSEÑANZA,49885360.0
SUCUMBÍOS,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,2197558200.0
SUCUMBÍOS,2021,MANUFACTURA,140630810.0
SUCUMBÍOS,2021,OTROS SERVICIOS,10130200.0
SUCUMBÍOS,2021,SALUD,15046980.0
SUCUMBÍOS,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,54663480.0
SUCUMBÍOS,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",62015040.0
SUCUMBÍOS,2022,ACTIVIDADES FINANCIERAS,8386020.0
SUCUMBÍOS,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,65413530.0
SUCUMBÍOS,2022,ADMINISTRACIÓN PÚBLICA,241249750.0
SUCUMBÍOS,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",80250520.0
SUCUMBÍOS,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,20919900.0
SUCUMBÍOS,2022,COMERCIO,105290600.0
SUCUMBÍOS,2022,CONSTRUCCIÓN,57501510.0
SUCUMBÍOS,2022,ECONOMÍA TOTAL,3874759470.0
SUCUMBÍOS,2022,ENSEÑANZA,51645360.0
SUCUMBÍOS,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,2995817980.0
SUCUMBÍOS,2022,MANUFACTURA,94557400.0
SUCUMBÍOS,2022,OTROS SERVICIOS,9700690.0
SUCUMBÍOS,2022,SALUD,19902260.0
SUCUMBÍOS,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,58337400.0
SUCUMBÍOS,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",65786550.0
SUCUMBÍOS,2023,ACTIVIDADES FINANCIERAS,12916680.0
SUCUMBÍOS,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,63585410.0
SUCUMBÍOS,2023,ADMINISTRACIÓN PÚBLICA,223282400.0
SUCUMBÍOS,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",84929280.0
SUCUMBÍOS,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,36910400.0
SUCUMBÍOS,2023,COMERCIO,93379330.0
SUCUMBÍOS,2023,CONSTRUCCIÓN,59313490.0
SUCUMBÍOS,2023,ECONOMÍA TOTAL,3104639260.0
SUCUMBÍOS,2023,ENSEÑANZA,58479010.0
SUCUMBÍOS,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,2234290960.0
SUCUMBÍOS,2023,MANUFACTURA,98160100.0
SUCUMBÍOS,2023,OTROS SERVICIOS,7945130.0
SUCUMBÍOS,2023,SALUD,21026830.0
SUCUMBÍOS,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,53108860.0
SUCUMBÍOS,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",57311380.0
TUNGURAHUA,2018,ACTIVIDADES FINANCIERAS,150025850.0
TUNGURAHUA,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,273577980.0
TUNGURAHUA,2018,ADMINISTRACIÓN PÚBLICA,265498140.0
TUNGURAHUA,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",190171450.0
TUNGURAHUA,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,43889190.0
TUNGURAHUA,2018,COMERCIO,493662110.0
TUNGURAHUA,2018,CONSTRUCCIÓN,180981840.0
TUNGURAHUA,2018,ECONOMÍA TOTAL,2524903660.0
TUNGURAHUA,2018,ENSEÑANZA,186652930.0
TUNGURAHUA,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,1441320.0
TUNGURAHUA,2018,MANUFACTURA,414380960.0
TUNGURAHUA,2018,OTROS SERVICIOS,53089110.0
TUNGURAHUA,2018,SALUD,75301890.0
TUNGURAHUA,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,66394710.0
TUNGURAHUA,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",129836180.0
TUNGURAHUA,2019,ACTIVIDADES FINANCIERAS,157563640.0
TUNGURAHUA,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,262127510.0
TUNGURAHUA,2019,ADMINISTRACIÓN PÚBLICA,279806190.0
TUNGURAHUA,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",202071940.0
TUNGURAHUA,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,48696480.0
TUNGURAHUA,2019,COMERCIO,493658980.0
TUNGURAHUA,2019,CONSTRUCCIÓN,188121270.0
TUNGURAHUA,2019,ECONOMÍA TOTAL,2600733000.0
TUNGURAHUA,2019,ENSEÑANZA,193398550.0
TUNGURAHUA,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,1199990.0
TUNGURAHUA,2019,MANUFACTURA,425999840.0
TUNGURAHUA,2019,OTROS SERVICIOS,65124100.0
TUNGURAHUA,2019,SALUD,75225590.0
TUNGURAHUA,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,78813630.0
TUNGURAHUA,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",128925290.0
TUNGURAHUA,2020,ACTIVIDADES FINANCIERAS,148133740.0
TUNGURAHUA,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,211717370.0
TUNGURAHUA,2020,ADMINISTRACIÓN PÚBLICA,258646960.0
TUNGURAHUA,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",199498960.0
TUNGURAHUA,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,31246580.0
TUNGURAHUA,2020,COMERCIO,388284350.0
TUNGURAHUA,2020,CONSTRUCCIÓN,123279120.0
TUNGURAHUA,2020,ECONOMÍA TOTAL,2151575020.0
TUNGURAHUA,2020,ENSEÑANZA,188791100.0
TUNGURAHUA,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,525380.0
TUNGURAHUA,2020,MANUFACTURA,310777290.0
TUNGURAHUA,2020,OTROS SERVICIOS,47386720.0
TUNGURAHUA,2020,SALUD,81881120.0
TUNGURAHUA,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,74472500.0
TUNGURAHUA,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",86933830.0
TUNGURAHUA,2021,ACTIVIDADES FINANCIERAS,179821520.0
TUNGURAHUA,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,212533870.0
TUNGURAHUA,2021,ADMINISTRACIÓN PÚBLICA,289613090.0
TUNGURAHUA,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",209070930.0
TUNGURAHUA,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,40025540.0
TUNGURAHUA,2021,COMERCIO,461171600.0
TUNGURAHUA,2021,CONSTRUCCIÓN,149177920.0
TUNGURAHUA,2021,ECONOMÍA TOTAL,2381460320.0
TUNGURAHUA,2021,ENSEÑANZA,194714680.0
TUNGURAHUA,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,771420.0
TUNGURAHUA,2021,MANUFACTURA,347906100.0
TUNGURAHUA,2021,OTROS SERVICIOS,51795340.0
TUNGURAHUA,2021,SALUD,73506980.0
TUNGURAHUA,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,77572050.0
TUNGURAHUA,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",93779280.0
TUNGURAHUA,2022,ACTIVIDADES FINANCIERAS,217361770.0
TUNGURAHUA,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,232704010.0
TUNGURAHUA,2022,ADMINISTRACIÓN PÚBLICA,315282140.0
TUNGURAHUA,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",198711440.0
TUNGURAHUA,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,42764150.0
TUNGURAHUA,2022,COMERCIO,543994960.0
TUNGURAHUA,2022,CONSTRUCCIÓN,159061550.0
TUNGURAHUA,2022,ECONOMÍA TOTAL,2603365500.0
TUNGURAHUA,2022,ENSEÑANZA,224021680.0
TUNGURAHUA,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,1279560.0
TUNGURAHUA,2022,MANUFACTURA,363660300.0
TUNGURAHUA,2022,OTROS SERVICIOS,50759360.0
TUNGURAHUA,2022,SALUD,82701700.0
TUNGURAHUA,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,74213830.0
TUNGURAHUA,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",96849050.0
TUNGURAHUA,2023,ACTIVIDADES FINANCIERAS,233575090.0
TUNGURAHUA,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,248910540.0
TUNGURAHUA,2023,ADMINISTRACIÓN PÚBLICA,323752110.0
TUNGURAHUA,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",280664830.0
TUNGURAHUA,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,37322830.0
TUNGURAHUA,2023,COMERCIO,530207170.0
TUNGURAHUA,2023,CONSTRUCCIÓN,175743870.0
TUNGURAHUA,2023,ECONOMÍA TOTAL,2752890040.0
TUNGURAHUA,2023,ENSEÑANZA,227766780.0
TUNGURAHUA,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,788880.0
TUNGURAHUA,2023,MANUFACTURA,388075000.0
TUNGURAHUA,2023,OTROS SERVICIOS,58454560.0
TUNGURAHUA,2023,SALUD,81991660.0
TUNGURAHUA,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,70314610.0
TUNGURAHUA,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",95322110.0
ZAMORA CHINCHIPE,2018,ACTIVIDADES FINANCIERAS,11903200.0
ZAMORA CHINCHIPE,2018,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,27292270.0
ZAMORA CHINCHIPE,2018,ADMINISTRACIÓN PÚBLICA,103271040.0
ZAMORA CHINCHIPE,2018,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",13159960.0
ZAMORA CHINCHIPE,2018,ALOJAMIENTO Y SERVICIOS DE COMIDA,7131480.0
ZAMORA CHINCHIPE,2018,COMERCIO,32124290.0
ZAMORA CHINCHIPE,2018,CONSTRUCCIÓN,32770230.0
ZAMORA CHINCHIPE,2018,ECONOMÍA TOTAL,314384420.0
ZAMORA CHINCHIPE,2018,ENSEÑANZA,27730330.0
ZAMORA CHINCHIPE,2018,EXPLOTACIÓN DE MINAS Y CANTERAS,10120250.0
ZAMORA CHINCHIPE,2018,MANUFACTURA,4354360.0
ZAMORA CHINCHIPE,2018,OTROS SERVICIOS,5626100.0
ZAMORA CHINCHIPE,2018,SALUD,11230240.0
ZAMORA CHINCHIPE,2018,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,7629600.0
ZAMORA CHINCHIPE,2018,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",20041070.0
ZAMORA CHINCHIPE,2019,ACTIVIDADES FINANCIERAS,11900100.0
ZAMORA CHINCHIPE,2019,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,31940780.0
ZAMORA CHINCHIPE,2019,ADMINISTRACIÓN PÚBLICA,115783020.0
ZAMORA CHINCHIPE,2019,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",10381320.0
ZAMORA CHINCHIPE,2019,ALOJAMIENTO Y SERVICIOS DE COMIDA,6583770.0
ZAMORA CHINCHIPE,2019,COMERCIO,33431880.0
ZAMORA CHINCHIPE,2019,CONSTRUCCIÓN,33212400.0
ZAMORA CHINCHIPE,2019,ECONOMÍA TOTAL,346945670.0
ZAMORA CHINCHIPE,2019,ENSEÑANZA,27047660.0
ZAMORA CHINCHIPE,2019,EXPLOTACIÓN DE MINAS Y CANTERAS,11671660.0
ZAMORA CHINCHIPE,2019,MANUFACTURA,4484390.0
ZAMORA CHINCHIPE,2019,OTROS SERVICIOS,5282750.0
ZAMORA CHINCHIPE,2019,SALUD,11213500.0
ZAMORA CHINCHIPE,2019,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,18733140.0
ZAMORA CHINCHIPE,2019,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",25279300.0
ZAMORA CHINCHIPE,2020,ACTIVIDADES FINANCIERAS,10041990.0
ZAMORA CHINCHIPE,2020,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,28681700.0
ZAMORA CHINCHIPE,2020,ADMINISTRACIÓN PÚBLICA,122985180.0
ZAMORA CHINCHIPE,2020,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",11364020.0
ZAMORA CHINCHIPE,2020,ALOJAMIENTO Y SERVICIOS DE COMIDA,5855240.0
ZAMORA CHINCHIPE,2020,COMERCIO,23608940.0
ZAMORA CHINCHIPE,2020,CONSTRUCCIÓN,25917740.0
ZAMORA CHINCHIPE,2020,ECONOMÍA TOTAL,676612870.0
ZAMORA CHINCHIPE,2020,ENSEÑANZA,24049650.0
ZAMORA CHINCHIPE,2020,EXPLOTACIÓN DE MINAS Y CANTERAS,343542470.0
ZAMORA CHINCHIPE,2020,MANUFACTURA,3634520.0
ZAMORA CHINCHIPE,2020,OTROS SERVICIOS,5480590.0
ZAMORA CHINCHIPE,2020,SALUD,11097350.0
ZAMORA CHINCHIPE,2020,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,28291640.0
ZAMORA CHINCHIPE,2020,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",32061840.0
ZAMORA CHINCHIPE,2021,ACTIVIDADES FINANCIERAS,13087220.0
ZAMORA CHINCHIPE,2021,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,32686980.0
ZAMORA CHINCHIPE,2021,ADMINISTRACIÓN PÚBLICA,123205210.0
ZAMORA CHINCHIPE,2021,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",11771650.0
ZAMORA CHINCHIPE,2021,ALOJAMIENTO Y SERVICIOS DE COMIDA,5717790.0
ZAMORA CHINCHIPE,2021,COMERCIO,31529050.0
ZAMORA CHINCHIPE,2021,CONSTRUCCIÓN,28773690.0
ZAMORA CHINCHIPE,2021,ECONOMÍA TOTAL,1407353870.0
ZAMORA CHINCHIPE,2021,ENSEÑANZA,24365360.0
ZAMORA CHINCHIPE,2021,EXPLOTACIÓN DE MINAS Y CANTERAS,1039984170.0
ZAMORA CHINCHIPE,2021,MANUFACTURA,3669840.0
ZAMORA CHINCHIPE,2021,OTROS SERVICIOS,6346450.0
ZAMORA CHINCHIPE,2021,SALUD,9003810.0
ZAMORA CHINCHIPE,2021,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,36969380.0
ZAMORA CHINCHIPE,2021,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",40243270.0
ZAMORA CHINCHIPE,2022,ACTIVIDADES FINANCIERAS,16875140.0
ZAMORA CHINCHIPE,2022,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,34707200.0
ZAMORA CHINCHIPE,2022,ADMINISTRACIÓN PÚBLICA,147416110.0
ZAMORA CHINCHIPE,2022,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",9013650.0
ZAMORA CHINCHIPE,2022,ALOJAMIENTO Y SERVICIOS DE COMIDA,4988600.0
ZAMORA CHINCHIPE,2022,COMERCIO,35232550.0
ZAMORA CHINCHIPE,2022,CONSTRUCCIÓN,31701070.0
ZAMORA CHINCHIPE,2022,ECONOMÍA TOTAL,1617819530.0
ZAMORA CHINCHIPE,2022,ENSEÑANZA,24311570.0
ZAMORA CHINCHIPE,2022,EXPLOTACIÓN DE MINAS Y CANTERAS,1197567270.0
ZAMORA CHINCHIPE,2022,MANUFACTURA,3369660.0
ZAMORA CHINCHIPE,2022,OTROS SERVICIOS,5673020.0
ZAMORA CHINCHIPE,2022,SALUD,10292020.0
ZAMORA CHINCHIPE,2022,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,49154840.0
ZAMORA CHINCHIPE,2022,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",47516830.0
ZAMORA CHINCHIPE,2023,ACTIVIDADES FINANCIERAS,16686190.0
ZAMORA CHINCHIPE,2023,ACTIVIDADES PROFESIONALES E INMOBILIARIAS,35798430.0
ZAMORA CHINCHIPE,2023,ADMINISTRACIÓN PÚBLICA,152416440.0
ZAMORA CHINCHIPE,2023,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",14149170.0
ZAMORA CHINCHIPE,2023,ALOJAMIENTO Y SERVICIOS DE COMIDA,3027010.0
ZAMORA CHINCHIPE,2023,COMERCIO,44394150.0
ZAMORA CHINCHIPE,2023,CONSTRUCCIÓN,52067250.0
ZAMORA CHINCHIPE,2023,ECONOMÍA TOTAL,1656754620.0
ZAMORA CHINCHIPE,2023,ENSEÑANZA,28199060.0
ZAMORA CHINCHIPE,2023,EXPLOTACIÓN DE MINAS Y CANTERAS,1191994970.0
ZAMORA CHINCHIPE,2023,MANUFACTURA,4270980.0
ZAMORA CHINCHIPE,2023,OTROS SERVICIOS,7919380.0
ZAMORA CHINCHIPE,2023,SALUD,10606610.0
ZAMORA CHINCHIPE,2023,SUMINISTRO DE ELECTRICIDAD Y DE AGUA,46873880.0
ZAMORA CHINCHIPE,2023,"TRANSPORTE, INFORMACIÓN Y COMUNICACIONES",48351100.0
